2216;2216;9031;хвс;2A-1;353234306C306D12;9.800
2216;2216;9031;гвс;2A-1;353234306C306D12;1.960
2217;2217;9032;хвс;2A-2;3532343054308817;5.880
2217;2217;9032;гвс;2A-2;3532343054308817;4.900
2218;2218;9033;хвс;2A-3;3532343074308B19;4.550
2218;2218;9033;гвс;2A-3;3532343074308B19;3.640
2219;2219;9034;хвс;2A-4;3532343055306912;1.900
2219;2219;9034;гвс;2A-4;3532343055306912;8.550
2220;2220;9035;хвс;2A-5;3532343076307917;0.940
2220;2220;9035;гвс;2A-5;3532343076307917;0.940
2220;2220;9036;хвс;2A-5;353234306A307517;5.760
2220;2220;9036;гвс;2A-5;353234306A307517;0.960
2220;2220;9037;хвс;2A-5;353234305B307E13;2.700
2220;2220;9037;гвс;2A-5;353234305B307E13;0.900
2221;2221;9038;хвс;2A-6;3532343060306A19;7.600
2221;2221;9038;гвс;2A-6;3532343060306A19;7.600
2221;2221;9039;хвс;2A-6;353234306B307312;0.930
2221;2221;9039;гвс;2A-6;353234306B307312;30.690
2222;2222;9040;хвс;2A-7;353234306B307D13;1355.520
2222;2222;9040;гвс;2A-7;353234306B307D13;5.760
2222;2222;9041;хвс;2A-7;3532343059306919;7.200
2222;2222;9041;гвс;2A-7;3532343059306919;10.800
2223;2223;9042;хвс;2A-8;3532343062306619;30.360
2223;2223;9042;гвс;2A-8;3532343062306619;8.280
2223;2223;9043;хвс;2A-8;3532343051306B12;8.820
2223;2223;9043;гвс;2A-8;3532343051306B12;68.600
2224;2224;9044;хвс;2A-9;3532343060309618;9.350
2224;2224;9044;гвс;2A-9;3532343060309618;2.550
2224;2224;9045;хвс;2A-9;3532343077308117;2.400
2224;2224;9045;гвс;2A-9;3532343077308117;9.600
2225;2225;9046;хвс;2A-10;353234306C306412;9.360
2225;2225;9046;гвс;2A-10;353234306C306412;3.120
2225;2225;9047;хвс;2A-10;353234306B306E12;0.870
2225;2225;9047;гвс;2A-10;353234306B306E12;13.920
2226;2226;10061;хвс;2A-11;373731316D307905;6.300
2226;2226;10061;гвс;2A-11;373731316D307905;18.900
2226;2226;9049;хвс;2A-11;353234306A306812;359.560
2226;2226;9049;гвс;2A-11;353234306A306812;201.140
2226;2226;9050;хвс;2A-11;3532343057306C12;1.780
2226;2226;9050;гвс;2A-11;3532343057306C12;8.010
2227;2227;9051;хвс;2A-12;3532343057308117;29.040
2227;2227;9051;гвс;2A-12;3532343057308117;181.500
2228;2228;9052;хвс;2A-13;353234306A306619;154.940
2228;2228;9052;гвс;2A-13;353234306A306619;95.160
2229;2229;9053;хвс;2A-14;353234304F307817;37.760
2229;2229;9053;гвс;2A-14;353234304F307817;42.480
2230;2230;9054;хвс;2A-15;3532343057309218;619.780
2230;2230;9054;гвс;2A-15;3532343057309218;387.030
2231;2231;9055;хвс;2A-16;3532343070308917;204.000
2231;2231;9055;гвс;2A-16;3532343070308917;13.200
2231;2231;9056;хвс;2A-16;3532343058306619;38.080
2231;2231;9056;гвс;2A-16;3532343058306619;16.660
2231;2231;9057;хвс;2A-16;3532343066307D13;513.620
2231;2231;9057;гвс;2A-16;3532343066307D13;347.700
2232;2232;9058;хвс;2A-17;3532343073307D13;1.180
2232;2232;9058;гвс;2A-17;3532343073307D13;2.360
2232;2232;9059;хвс;2A-17;353234306B306F19;110.670
2232;2232;9059;гвс;2A-17;353234306B306F19;59.500
2233;2233;9060;хвс;2A-18;3532343074306B12;499.730
2233;2233;9060;гвс;2A-18;3532343074306B12;300.080
2233;2233;9061;хвс;2A-18;353234306E308C19;116.390
2233;2233;9061;гвс;2A-18;353234306E308C19;98.310
2234;2234;9062;хвс;2A-19;3532343067308117;9.440
2234;2234;9062;гвс;2A-19;3532343067308117;2.360
2234;2234;9063;хвс;2A-19;353234304F306C19;53.110
2234;2234;9063;гвс;2A-19;353234304F306C19;64.410
2235;2235;9064;хвс;2A-20;3532343054308919;17.700
2235;2235;9064;гвс;2A-20;3532343054308919;2.360
2235;2235;9065;хвс;2A-20;3532343063306F12;148.240
2235;2235;9065;гвс;2A-20;3532343063306F12;76.300
2236;2236;9066;хвс;2A-21;353234306B307B13;50.880
2236;2236;9066;гвс;2A-21;353234306B307B13;60.420
2236;2236;9067;хвс;2A-21;3532343054308A19;0.000
2236;2236;9067;гвс;2A-21;3532343054308A19;5.850
2237;2237;9068;хвс;2A-22;3532343068307E19;98.790
2237;2237;9068;гвс;2A-22;3532343068307E19;4.440
2237;2237;9069;хвс;2A-22;353234305E306F19;89.790
2237;2237;9069;гвс;2A-22;353234305E306F19;44.280
2237;2237;9070;хвс;2A-22;3532343058307F17;1.190
2237;2237;9070;гвс;2A-22;3532343058307F17;1.190
2238;2238;9071;хвс;2A-23;3532343058308917;10.720
2238;2238;9071;гвс;2A-23;3532343058308917;71.020
2239;2239;9072;хвс;2A-24;3532343058306313;0.000
2239;2239;9072;гвс;2A-24;3532343058306313;20.800
2240;2240;9073;хвс;2A-25;3532343075307F17;23.120
2240;2240;9073;гвс;2A-25;3532343075307F17;25.840
2241;2241;9074;хвс;2A-26;353234305A309518;0.000
2241;2241;9074;гвс;2A-26;353234305A309518;0.000
2242;2242;9075;хвс;2A-27;3532343063308819;49.200
2242;2242;9075;гвс;2A-27;3532343063308819;57.810
2242;2242;9076;хвс;2A-27;3532343077308217;16.380
2242;2242;9076;гвс;2A-27;3532343077308217;30.240
2242;2242;9077;хвс;2A-27;3532343055306F19;11.790
2242;2242;9077;гвс;2A-27;3532343055306F19;14.410
2243;2243;9078;хвс;2A-28;3532343064307815;0.000
2243;2243;9078;гвс;2A-28;3532343064307815;0.000
2243;2243;9079;хвс;2A-28;3532343067307019;0.000
2243;2243;9079;гвс;2A-28;3532343067307019;0.000
2244;2244;9080;хвс;2A-29;353234305A306D19;16.800
2244;2244;9080;гвс;2A-29;353234305A306D19;25.200
2244;2244;9081;хвс;2A-29;3532343061305E17;15.990
2244;2244;9081;гвс;2A-29;3532343061305E17;35.670
2245;2245;9082;хвс;2A-30;353234305C308117;72.320
2245;2245;9082;гвс;2A-30;353234305C308117;30.510
2245;2245;9083;хвс;2A-30;3532343071306E19;14.280
2245;2245;9083;гвс;2A-30;3532343071306E19;15.470
2246;2246;9084;хвс;2A-31;353234305C308917;87.120
2246;2246;9084;гвс;2A-31;353234305C308917;15.730
2246;2246;9085;хвс;2A-31;3532343072308D19;34.560
2246;2246;9085;гвс;2A-31;3532343072308D19;4.320
2247;2247;9086;хвс;2A-32;353234305F307312;6.360
2247;2247;9086;гвс;2A-32;353234305F307312;26.500
2247;2247;9087;хвс;2A-32;353234306B306217;11.070
2247;2247;9087;гвс;2A-32;353234306B306217;8.610
2248;2248;9088;хвс;2A-33;3532343064309318;24.800
2248;2248;9088;гвс;2A-33;3532343064309318;21.080
2248;2248;9089;хвс;2A-33;3532343057308C19;1.860
2248;2248;9089;гвс;2A-33;3532343057308C19;13.020
2248;2248;9090;хвс;2A-33;353234306A306D19;18.600
2248;2248;9090;гвс;2A-33;353234306A306D19;17.360
