2216;2216;9031;2A-1;353234306C306D12;9.800
2216;2216;9031;2A-1;353234306C306D12;1.960
2217;2217;9032;2A-2;3532343054308817;5.880
2217;2217;9032;2A-2;3532343054308817;4.900
2218;2218;9033;2A-3;3532343074308B19;4.550
2218;2218;9033;2A-3;3532343074308B19;3.640
2219;2219;9034;2A-4;3532343055306912;1.900
2219;2219;9034;2A-4;3532343055306912;8.550
2220;2220;9035;2A-5;3532343076307917;0.940
2220;2220;9035;2A-5;3532343076307917;0.940
2220;2220;9036;2A-5;353234306A307517;5.760
2220;2220;9036;2A-5;353234306A307517;0.960
2220;2220;9037;2A-5;353234305B307E13;2.700
2220;2220;9037;2A-5;353234305B307E13;0.900
2221;2221;9038;2A-6;3532343060306A19;7.600
2221;2221;9038;2A-6;3532343060306A19;7.600
2221;2221;9039;2A-6;353234306B307312;0.930
2221;2221;9039;2A-6;353234306B307312;30.690
2222;2222;9040;2A-7;353234306B307D13;1355.520
2222;2222;9040;2A-7;353234306B307D13;5.760
2222;2222;9041;2A-7;3532343059306919;7.200
2222;2222;9041;2A-7;3532343059306919;10.800
2223;2223;9042;2A-8;3532343062306619;30.360
2223;2223;9042;2A-8;3532343062306619;8.280
2223;2223;9043;2A-8;3532343051306B12;8.820
2223;2223;9043;2A-8;3532343051306B12;68.600
2224;2224;9044;2A-9;3532343060309618;9.350
2224;2224;9044;2A-9;3532343060309618;2.550
2224;2224;9045;2A-9;3532343077308117;2.400
2224;2224;9045;2A-9;3532343077308117;9.600
2225;2225;9046;2A-10;353234306C306412;9.360
2225;2225;9046;2A-10;353234306C306412;3.120
2225;2225;9047;2A-10;353234306B306E12;0.870
2225;2225;9047;2A-10;353234306B306E12;13.920
2226;2226;10061;2A-11;373731316D307905;6.300
2226;2226;10061;2A-11;373731316D307905;18.900
2226;2226;9049;2A-11;353234306A306812;359.560
2226;2226;9049;2A-11;353234306A306812;201.140
2226;2226;9050;2A-11;3532343057306C12;1.780
2226;2226;9050;2A-11;3532343057306C12;8.010
2227;2227;9051;2A-12;3532343057308117;29.040
2227;2227;9051;2A-12;3532343057308117;181.500
2228;2228;9052;2A-13;353234306A306619;154.940
2228;2228;9052;2A-13;353234306A306619;95.160
2229;2229;9053;2A-14;353234304F307817;37.760
2229;2229;9053;2A-14;353234304F307817;42.480
2230;2230;9054;2A-15;3532343057309218;619.780
2230;2230;9054;2A-15;3532343057309218;387.030
2231;2231;9055;2A-16;3532343070308917;204.000
2231;2231;9055;2A-16;3532343070308917;13.200
2231;2231;9056;2A-16;3532343058306619;38.080
2231;2231;9056;2A-16;3532343058306619;16.660
2231;2231;9057;2A-16;3532343066307D13;513.620
2231;2231;9057;2A-16;3532343066307D13;347.700
2232;2232;9058;2A-17;3532343073307D13;1.180
2232;2232;9058;2A-17;3532343073307D13;2.360
2232;2232;9059;2A-17;353234306B306F19;110.670
2232;2232;9059;2A-17;353234306B306F19;59.500
2233;2233;9060;2A-18;3532343074306B12;499.730
2233;2233;9060;2A-18;3532343074306B12;300.080
2233;2233;9061;2A-18;353234306E308C19;116.390
2233;2233;9061;2A-18;353234306E308C19;98.310
2234;2234;9062;2A-19;3532343067308117;9.440
2234;2234;9062;2A-19;3532343067308117;2.360
2234;2234;9063;2A-19;353234304F306C19;53.110
2234;2234;9063;2A-19;353234304F306C19;64.410
2235;2235;9064;2A-20;3532343054308919;17.700
2235;2235;9064;2A-20;3532343054308919;2.360
2235;2235;9065;2A-20;3532343063306F12;148.240
2235;2235;9065;2A-20;3532343063306F12;76.300
2236;2236;9066;2A-21;353234306B307B13;50.880
2236;2236;9066;2A-21;353234306B307B13;60.420
2236;2236;9067;2A-21;3532343054308A19;0.000
2236;2236;9067;2A-21;3532343054308A19;5.850
2237;2237;9068;2A-22;3532343068307E19;98.790
2237;2237;9068;2A-22;3532343068307E19;4.440
2237;2237;9069;2A-22;353234305E306F19;89.790
2237;2237;9069;2A-22;353234305E306F19;44.280
2237;2237;9070;2A-22;3532343058307F17;1.190
2237;2237;9070;2A-22;3532343058307F17;1.190
2238;2238;9071;2A-23;3532343058308917;10.720
2238;2238;9071;2A-23;3532343058308917;71.020
2239;2239;9072;2A-24;3532343058306313;0.000
2239;2239;9072;2A-24;3532343058306313;20.800
2240;2240;9073;2A-25;3532343075307F17;23.120
2240;2240;9073;2A-25;3532343075307F17;25.840
2241;2241;9074;2A-26;353234305A309518;0.000
2241;2241;9074;2A-26;353234305A309518;0.000
2242;2242;9075;2A-27;3532343063308819;49.200
2242;2242;9075;2A-27;3532343063308819;57.810
2242;2242;9076;2A-27;3532343077308217;16.380
2242;2242;9076;2A-27;3532343077308217;30.240
2242;2242;9077;2A-27;3532343055306F19;11.790
2242;2242;9077;2A-27;3532343055306F19;14.410
2243;2243;9078;2A-28;3532343064307815;0.000
2243;2243;9078;2A-28;3532343064307815;0.000
2243;2243;9079;2A-28;3532343067307019;0.000
2243;2243;9079;2A-28;3532343067307019;0.000
2244;2244;9080;2A-29;353234305A306D19;16.800
2244;2244;9080;2A-29;353234305A306D19;25.200
2244;2244;9081;2A-29;3532343061305E17;15.990
2244;2244;9081;2A-29;3532343061305E17;35.670
2245;2245;9082;2A-30;353234305C308117;72.320
2245;2245;9082;2A-30;353234305C308117;30.510
2245;2245;9083;2A-30;3532343071306E19;14.280
2245;2245;9083;2A-30;3532343071306E19;15.470
2246;2246;9084;2A-31;353234305C308917;87.120
2246;2246;9084;2A-31;353234305C308917;15.730
2246;2246;9085;2A-31;3532343072308D19;34.560
2246;2246;9085;2A-31;3532343072308D19;4.320
2247;2247;9086;2A-32;353234305F307312;6.360
2247;2247;9086;2A-32;353234305F307312;26.500
2247;2247;9087;2A-32;353234306B306217;11.070
2247;2247;9087;2A-32;353234306B306217;8.610
2248;2248;9088;2A-33;3532343064309318;24.800
2248;2248;9088;2A-33;3532343064309318;21.080
2248;2248;9089;2A-33;3532343057308C19;1.860
2248;2248;9089;2A-33;3532343057308C19;13.020
2248;2248;9090;2A-33;353234306A306D19;18.600
2248;2248;9090;2A-33;353234306A306D19;17.360
2249;2249;9091;2A-34;3532343059306E19;3.840
2249;2249;9091;2A-34;3532343059306E19;15.360
2250;2250;9092;2A-35;353234306D308C19;13.000
2250;2250;9092;2A-35;353234306D308C19;14.300
2251;2251;9093;2A-36;353234305A306E19;303.280
2251;2251;9093;2A-36;353234305A306E19;733.040
2252;2252;9094;2A-37;3532343067308919;10.720
2252;2252;9094;2A-37;3532343067308919;5.360
2253;2253;9095;2A-38;373731316F307B01;70.110
2253;2253;9095;2A-38;373731316F307B01;14.760
2253;2253;9096;2A-38;3532343068306619;161.280
2253;2253;9096;2A-38;3532343068306619;19.200
2253;2253;9097;2A-38;353234305D306812;53.750
2253;2253;9097;2A-38;353234305D306812;298.750
2254;2254;9098;2A-39;3532343064306619;24.130
2254;2254;9098;2A-39;3532343064306619;22.860
2254;2254;9099;2A-39;3532343063306112;95.940
2254;2254;9099;2A-39;3532343063306112;29.520
2255;2255;9100;2A-40;3737313155306D08;9.920
2255;2255;9100;2A-40;3737313155306D08;3.720
2255;2255;9101;2A-40;3737313158306B01;37.200
2255;2255;9101;2A-40;3737313158306B01;31.200
2256;2256;9102;2A-41;3737313163307605;39.600
2256;2256;9102;2A-41;3737313163307605;56.400
2256;2256;9103;2A-41;373731314F306C01;0.000
2256;2256;9103;2A-41;373731314F306C01;0.000
2257;2257;9104;2A-42;353234306C307214;30.000
2257;2257;9104;2A-42;353234306C307214;70.800
2257;2257;9105;2A-42;353234305A307C13;208.860
2257;2257;9105;2A-42;353234305A307C13;8.260
2258;2258;9106;2A-43;373731316D306D01;13.800
2258;2258;9106;2A-43;373731316D306D01;31.050
2258;2258;9107;2A-43;3737313155306C01;33.640
2258;2258;9107;2A-43;3737313155306C01;25.520
2259;2259;9108;2A-44;3532343056306819;2.460
2259;2259;9108;2A-44;3532343056306819;9.840
2259;2259;9109;2A-44;3532343063306312;52.030
2259;2259;9109;2A-44;3532343063306312;13.310
2259;2259;9110;2A-44;3532343056307114;55.200
2259;2259;9110;2A-44;3532343056307114;27.600
2260;2260;9111;2A-45;3532343062306719;13.860
2260;2260;9111;2A-45;3532343062306719;51.660
2261;2261;9112;2A-46;353234305C306512;11.700
2261;2261;9112;2A-46;353234305C306512;57.200
2262;2262;9113;2A-47;353234306B307314;3.870
2262;2262;9113;2A-47;353234306B307314;21.930
2263;2263;9114;2A-48;3737313167306A01;23.290
2263;2263;9114;2A-48;3737313167306A01;20.550
2264;2264;9115;2A-49;353234306F306512;29.280
2264;2264;9115;2A-49;353234306F306512;15.860
2264;2264;9116;2A-49;3532343060306F14;28.520
2264;2264;9116;2A-49;3532343060306F14;31.000
2264;2264;9117;2A-49;3532343056306C12;13.640
2264;2264;9117;2A-49;3532343056306C12;11.160
2265;2265;9118;2A-50;3532343057306312;26.460
2265;2265;9118;2A-50;3532343057306312;26.460
2265;2265;9119;2A-50;353234306D306919;43.860
2265;2265;9119;2A-50;353234306D306919;55.470
2266;2266;9120;2A-51;3532343053306912;108.240
2266;2266;9120;2A-51;3532343053306912;4.920
2266;2266;9121;2A-51;3532343058307519;16.510
2266;2266;9121;2A-51;3532343058307519;19.050
2267;2267;9122;2A-52;3532343070307014;10.170
2267;2267;9122;2A-52;3532343070307014;164.980
2267;2267;9123;2A-52;353234306A309013;85.000
2267;2267;9123;2A-52;353234306A309013;22.500
2268;2268;9124;2A-53;3532343064306B19;23.600
2268;2268;9124;2A-53;3532343064306B19;29.500
2268;2268;9125;2A-53;3532343071306E12;408.100
2268;2268;9125;2A-53;3532343071306E12;23.100
2269;2269;9126;2A-54;3532343068308717;1083.730
2269;2269;9126;2A-54;3532343068308717;112.110
2269;2269;9127;2A-54;383633356F397610;2.300
2269;2269;9127;2A-54;383633356F397610;1.150
2270;2270;9128;2A-55;353234305D307014;17.290
2270;2270;9128;2A-55;353234305D307014;4.550
2270;2270;9129;2A-55;3532343055306A12;60.720
2270;2270;9129;2A-55;3532343055306A12;35.880
2270;2270;9130;2A-55;353234306E307114;7.600
2270;2270;9130;2A-55;353234306E307114;4.750
2271;2271;9131;2A-56;3532343051306A19;10.320
2271;2271;9131;2A-56;3532343051306A19;14.190
2272;2272;9132;2A-57;3737313165306A01;83.160
2272;2272;9132;2A-57;3737313165306A01;41.580
2273;2273;9133;2A-58;353234306E306312;9.660
2273;2273;9133;2A-58;353234306E306312;26.220
2274;2274;9134;2A-59;3532343061306312;25.000
2274;2274;9134;2A-59;3532343061306312;22.500
2275;2275;9135;2A-60;353234306F306B12;27.060
2275;2275;9135;2A-60;353234306F306B12;3.690
2275;2275;9136;2A-60;353234305B306719;6.450
2275;2275;9136;2A-60;353234305B306719;149.640
2275;2275;9137;2A-60;3737313170307201;11.880
2275;2275;9137;2A-60;3737313170307201;19.800
2276;2276;9138;2A-61;3532343063305F12;13.750
2276;2276;9138;2A-61;3532343063305F12;3.750
2276;2276;9139;2A-61;3532343069306E14;14.520
2276;2276;9139;2A-61;3532343069306E14;29.040
2277;2277;9140;2A-62;3737313172306808;4.680
2277;2277;9140;2A-62;3737313172306808;3.510
2277;2277;9141;2A-62;353234306D306712;19.840
2277;2277;9141;2A-62;353234306D306712;1.240
2278;2278;9142;2A-63;353234306A306912;8.750
2278;2278;9142;2A-63;353234306A306912;6.250
2278;2278;9143;2A-63;3532343069307212;82.110
2278;2278;9143;2A-63;3532343069307212;40.460
2279;2279;9144;2A-64;3532343066306012;3.420
2279;2279;9144;2A-64;3532343066306012;42.180
2279;2279;9145;2A-64;3532343055306712;19.950
2279;2279;9145;2A-64;3532343055306712;5.250
2280;2280;9146;2A-65;3532343062306A19;31.000
2280;2280;9146;2A-65;3532343062306A19;21.000
2280;2280;9147;2A-65;3532343071306612;64.050
2280;2280;9147;2A-65;3532343071306612;2.100
2281;2281;9148;2A-66;353234304F307014;4.560
2281;2281;9148;2A-66;353234304F307014;47.880
2281;2281;9149;2A-66;3532343075306F14;12.400
2281;2281;9149;2A-66;3532343075306F14;23.560
2281;2281;9150;2A-66;3532343054306C13;8.680
2281;2281;9150;2A-66;3532343054306C13;6.200
2282;2282;9151;2A-67;353234306A306E19;481.320
2282;2282;9151;2A-67;353234306A306E19;331.380
2283;2283;9152;2A-68;353234305A306F19;98.250
2283;2283;9152;2A-68;353234305A306F19;75.980
2284;2284;9153;2A-69;353234306A306612;22.100
2284;2284;9153;2A-69;353234306A306612;10.400
2285;2285;9154;2A-70;3836333558398E11;63.920
2285;2285;9154;2A-70;3836333558398E11;16.320
2286;2286;9155;2A-71;3532343071306712;4.960
2286;2286;9155;2A-71;3532343071306712;18.600
2286;2286;9156;2A-71;3836333563398D11;0.000
2286;2286;9156;2A-71;3836333563398D11;0.000
2286;2286;9157;2A-71;3532343064308B19;9.760
2286;2286;9157;2A-71;3532343064308B19;4.880
2287;2287;9158;2A-72;3836333570398811;49.140
2287;2287;9158;2A-72;3836333570398811;6.300
2287;2287;9159;2A-72;3532343051308C19;433.070
2287;2287;9159;2A-72;3532343051308C19;198.120
2288;2288;9160;2A-73;3532343071306D19;23.180
2288;2288;9160;2A-73;3532343071306D19;1.220
2288;2288;9161;2A-73;383633356F398A11;3.720
2288;2288;9161;2A-73;383633356F398A11;3.720
2289;2289;9162;2A-74;3532343057306212;6.050
2289;2289;9162;2A-74;3532343057306212;1.210
2289;2289;9163;2A-74;3532343072306E19;1322.100
2289;2289;9163;2A-74;3532343072306E19;778.570
2290;2290;9164;2A-75;353234306C308B19;1.170
2290;2290;9164;2A-75;353234306C308B19;10.530
2290;2290;9165;2A-75;3532343064306D19;7.020
2290;2290;9165;2A-75;3532343064306D19;2.340
2291;2291;9166;2A-76;353234306B307F17;77.040
2291;2291;9166;2A-76;353234306B307F17;75.970
2291;2291;9167;2A-76;3836333554398B11;6.200
2291;2291;9167;2A-76;3836333554398B11;0.000
2292;2292;9168;2A-77;383633356A397410;2.440
2292;2292;9168;2A-77;383633356A397410;18.300
2292;2292;9169;2A-77;3532343060306312;100.000
2292;2292;9169;2A-77;3532343060306312;27.500
2292;2292;9170;2A-77;3532343058308719;2.360
2292;2292;9170;2A-77;3532343058308719;0.000
2293;2293;9171;2A-78;353234304C308117;9.760
2293;2293;9171;2A-78;353234304C308117;3.660
2294;2294;9172;2A-79;3532343066308A19;38.440
2294;2294;9172;2A-79;3532343066308A19;27.280
2295;2295;9173;2A-80;3532343053306F19;53.680
2295;2295;9173;2A-80;3532343053306F19;70.760
2296;2296;9174;2A-81;3532343069306017;55.900
2296;2296;9174;2A-81;3532343069306017;11.700
2297;2297;9175;2A-82;3532343053308719;6.150
2297;2297;9175;2A-82;3532343053308719;15.990
2297;2297;9176;2A-82;3532343055308819;17.220
2297;2297;9176;2A-82;3532343055308819;14.760
2297;2297;9177;2A-82;3836333573397610;3.630
2297;2297;9177;2A-82;3836333573397610;19.360
2298;2298;9178;2A-83;3836333552398C11;6.150
2298;2298;9178;2A-83;3836333552398C11;40.590
2298;2298;9179;2A-83;3532343071307013;54.450
2298;2298;9179;2A-83;3532343071307013;42.350
2299;2299;9180;2A-84;3836333559398911;39.100
2299;2299;9180;2A-84;3836333559398911;8.050
2299;2299;9181;2A-84;353234306A307817;203.360
2299;2299;9181;2A-84;353234306A307817;29.760
2300;2300;9182;2A-85;3532343053306719;28.800
2300;2300;9182;2A-85;3532343053306719;4.800
2300;2300;9183;2A-85;3532343074308317;5.040
2300;2300;9183;2A-85;3532343074308317;57.960
2301;2301;9184;2A-86;3532343076307E13;22.610
2301;2301;9184;2A-86;3532343076307E13;21.420
2301;2301;9185;2A-86;3836333573398A11;2.420
2301;2301;9185;2A-86;3836333573398A11;37.510
2302;2302;9186;2A-87;3836333574398811;5.600
2302;2302;9186;2A-87;3836333574398811;23.520
2302;2302;9187;2A-87;3532343070308217;39.240
2302;2302;9187;2A-87;3532343070308217;42.510
2303;2303;9188;2A-88;3532343055307E13;2.850
2303;2303;9188;2A-88;3532343055307E13;27.550
2303;2303;9189;2A-88;3836333550398D11;7.440
2303;2303;9189;2A-88;3836333550398D11;2.480
2303;2303;9190;2A-88;3836333553398B11;6.150
2303;2303;9190;2A-88;3836333553398B11;4.920
2304;2304;9191;2A-89;3532343065306619;104.140
2304;2304;9191;2A-89;3532343065306619;5.080
2305;2305;9192;2A-90;353234304D308217;34.060
2305;2305;9192;2A-90;353234304D308217;31.440
2306;2306;9193;2A-91;3532343061309718;56.580
2306;2306;9193;2A-91;3532343061309718;68.880
2307;2307;9194;2A-92;3532343078307C13;13.640
2307;2307;9194;2A-92;3532343078307C13;16.120
2308;2308;9195;2A-93;3532343056309318;18.450
2308;2308;9195;2A-93;3532343056309318;14.760
2308;2308;9196;2A-93;3532343073307F13;1.230
2308;2308;9196;2A-93;3532343073307F13;29.520
2308;2308;9197;2A-93;3532343068306F13;12.300
2308;2308;9197;2A-93;3532343068306F13;1.230
2309;2309;9198;2A-94;3532343063306C19;29.760
2309;2309;9198;2A-94;3532343063306C19;59.520
2309;2309;9199;2A-94;353234305A306912;32.670
2309;2309;9199;2A-94;353234305A306912;2.420
2310;2310;9200;2A-95;3532343065306017;8.750
2310;2310;9200;2A-95;3532343065306017;35.000
2310;2310;9201;2A-95;353234306E307B13;4.880
2310;2310;9201;2A-95;353234306E307B13;21.960
2311;2311;9202;2A-96;353234305D308A17;6.150
2311;2311;9202;2A-96;353234305D308A17;9.840
2311;2311;9203;2A-96;3532343067307F13;28.750
